target,surrogate,bulk_R2,bulk_coincident_recovery,bulk,coincident count,bin_r2,bin_target/surrogate_ratio,bin_coincident_recovery
WAK-T073,WAK-T076,0.935927624,0.718766302,all,148266,0.934946968,1.025110061,0.768376866
WAK-T073,WAK-T091,0.93388438,0.687588494,all,138131,0.934875649,0.977966372,0.732809889
WAK-T073,WAK-T091,0.93388438,0.687588494,all,138131,0.934875649,0.977966372,0.732809889
WAK-T073,WAK-T090,0.932461657,0.745207355,all,153760,0.93134368,1.005272274,0.796849088
WAK-T073,WAK-T090,0.932461657,0.745207355,all,153760,0.93134368,1.005272274,0.796849088
WAK-T073,WAK-T092,0.928968193,0.70795607,all,131754,0.930981278,0.975857722,0.751201601
WAK-T073,WAK-T092,0.928968193,0.70795607,all,131754,0.930981278,0.975857722,0.751201601
WAK-T073,WAK-T078,0.927387902,0.724681422,all,142096,0.933398036,1.019675685,0.77152708
WAK-T073,WAK-T078,0.927387902,0.724681422,all,142096,0.933398036,1.019675685,0.77152708
WAK-T073,WAK-T066,0.926717917,0.627207691,all,108132,0.928884448,1.013174782,0.666892804
WAK-T073,WAK-T066,0.926717917,0.627207691,all,108132,0.928884448,1.013174782,0.666892804
WAK-T074,WAK-T073,0.956888196,0.708431142,all,139488,0.959671618,1.019670665,0.757366635
WAK-T074,WAK-T073,0.956888196,0.708431142,all,139488,0.959671618,1.019670665,0.757366635
WAK-T074,WAK-T075,0.948257809,0.74487201,all,152978,0.953567878,1.013953164,0.742903763
WAK-T074,WAK-T075,0.948257809,0.74487201,all,152978,0.953567878,1.013953164,0.742903763
WAK-T074,WAK-T076,0.936747736,0.748695879,all,153798,0.940915195,1.045266941,0.746885911
WAK-T074,WAK-T076,0.936747736,0.748695879,all,153798,0.940915195,1.045266941,0.746885911
WAK-T074,WAK-T072,0.936196764,0.734578769,all,150851,0.939629733,1.008811176,0.732574459
WAK-T074,WAK-T072,0.936196764,0.734578769,all,150851,0.939629733,1.008811176,0.732574459
WAK-T074,WAK-T077,0.935983015,0.752948245,all,154700,0.93951305,1.005921544,0.751266275
WAK-T074,WAK-T077,0.935983015,0.752948245,all,154700,0.93951305,1.005921544,0.751266275
WAK-T074,WAK-T091,0.928853148,0.717918623,all,143740,0.933327316,0.99723136,0.713512762
WAK-T074,WAK-T091,0.928853148,0.717918623,all,143740,0.933327316,0.99723136,0.713512762
WAK-T074,WAK-T078,0.927507966,0.755388814,all,147990,0.937195427,1.040624277,0.75070764
WAK-T074,WAK-T078,0.927507966,0.755388814,all,147990,0.937195427,1.040624277,0.75070764
WAK-T074,WAK-T092,0.927246571,0.74133691,all,141787,0.931127048,0.996964149,0.735902134
WAK-T074,WAK-T092,0.927246571,0.74133691,all,141787,0.931127048,0.996964149,0.735902134
WAK-T074,WAK-T049,0.924382636,0.603090767,all,123833,0.926025887,1.027142429,0.601367528
WAK-T074,WAK-T049,0.924382636,0.603090767,all,123833,0.926025887,1.027142429,0.601367528
WAK-T074,WAK-T090,0.922348258,0.741541844,all,152340,0.92482614,1.024492363,0.739805457
WAK-T074,WAK-T090,0.922348258,0.741541844,all,152340,0.92482614,1.024492363,0.739805457
WAK-T075,WAK-T074,0.948257809,0.74487201,all,152978,0.953567878,0.986238847,0.742903763
WAK-T075,WAK-T074,0.948257809,0.74487201,all,152978,0.953567878,0.986238847,0.742903763
WAK-T075,WAK-T073,0.941355746,0.715384902,all,147622,0.940073977,1.005584143,0.765039386
WAK-T075,WAK-T073,0.941355746,0.715384902,all,147622,0.940073977,1.005584143,0.765039386
WAK-T075,WAK-T076,0.941332201,0.762636001,all,163741,0.941332201,1.030743002,0.762636001
WAK-T075,WAK-T076,0.941332201,0.762636001,all,163741,0.941332201,1.030743002,0.762636001
WAK-T075,WAK-T077,0.935813872,0.767745361,all,164838,0.935813872,0.991471152,0.767745361
WAK-T075,WAK-T077,0.935813872,0.767745361,all,164838,0.935813872,0.991471152,0.767745361
WAK-T075,WAK-T072,0.926776022,0.745193383,all,159996,0.926776022,0.994686842,0.745193383
WAK-T075,WAK-T072,0.926776022,0.745193383,all,159996,0.926776022,0.994686842,0.745193383
WAK-T075,WAK-T078,0.925718567,0.763479022,all,156598,0.931769319,1.024902643,0.760483491
WAK-T075,WAK-T078,0.925718567,0.763479022,all,156598,0.931769319,1.024902643,0.760483491
WAK-T075,WAK-T091,0.920778404,0.720116998,all,150974,0.921976757,0.983692662,0.718106536
WAK-T075,WAK-T091,0.920778404,0.720116998,all,150974,0.921976757,0.983692662,0.718106536
WAK-T075,WAK-T092,0.91909639,0.738635517,all,144498,0.921084817,0.982101792,0.732990083
WAK-T075,WAK-T092,0.91909639,0.738635517,all,144498,0.921084817,0.982101792,0.732990083
WAK-T075,WAK-T097,0.917806223,0.513739846,all,110302,0.917806223,1.005653519,0.513739846
WAK-T075,WAK-T097,0.917806223,0.513739846,all,110302,0.917806223,1.005653519,0.513739846
WAK-T075,WAK-T049,0.917099064,0.605736269,all,130054,0.917099064,1.012698382,0.605736269
WAK-T075,WAK-T049,0.917099064,0.605736269,all,130054,0.917099064,1.012698382,0.605736269
WAK-T076,WAK-T077,0.952089215,0.779165735,all,167290,0.952089215,0.961877586,0.779165735
WAK-T076,WAK-T077,0.952089215,0.779165735,all,167290,0.952089215,0.961877586,0.779165735
WAK-T076,WAK-T075,0.941332201,0.762636001,all,163741,0.941332201,0.97017394,0.762636001
WAK-T076,WAK-T075,0.941332201,0.762636001,all,163741,0.941332201,0.97017394,0.762636001
WAK-T076,WAK-T078,0.937102218,0.776049817,all,159288,0.943302597,0.994491285,0.77354688
WAK-T076,WAK-T078,0.937102218,0.776049817,all,159288,0.943302597,0.994491285,0.77354688
WAK-T076,WAK-T074,0.936747736,0.748695879,all,153798,0.940915195,0.956693415,0.746885911
WAK-T076,WAK-T074,0.936747736,0.748695879,all,153798,0.940915195,0.956693415,0.746885911
WAK-T076,WAK-T073,0.935927624,0.718766302,all,148266,0.934946968,0.97550501,0.768376866
WAK-T076,WAK-T073,0.935927624,0.718766302,all,148266,0.934946968,0.97550501,0.768376866
WAK-T076,WAK-T072,0.925496775,0.749450406,all,160910,0.925496775,0.965313257,0.749450406
WAK-T076,WAK-T072,0.925496775,0.749450406,all,160910,0.925496775,0.965313257,0.749450406
WAK-T076,WAK-T049,0.925217704,0.608726433,all,130696,0.925217704,0.983308446,0.608726433
WAK-T076,WAK-T049,0.925217704,0.608726433,all,130696,0.925217704,0.983308446,0.608726433
WAK-T076,WAK-T092,0.924178067,0.74798327,all,146471,0.928157384,0.953330959,0.742998453
WAK-T076,WAK-T092,0.924178067,0.74798327,all,146471,0.928157384,0.953330959,0.742998453
WAK-T076,WAK-T048,0.923970958,0.685837246,all,119357,0.928066859,0.966613839,0.682203729
WAK-T076,WAK-T048,0.923970958,0.685837246,all,119357,0.928066859,0.966613839,0.682203729
WAK-T076,WAK-T095,0.923772938,0.504466615,all,108311,0.923772938,0.947087664,0.504466615
WAK-T076,WAK-T095,0.923772938,0.504466615,all,108311,0.923772938,0.947087664,0.504466615
WAK-T077,WAK-T078,0.955763602,0.781694798,all,160453,0.961082123,1.033346212,0.779204444
WAK-T077,WAK-T078,0.955763602,0.781694798,all,160453,0.961082123,1.033346212,0.779204444
WAK-T077,WAK-T076,0.952089215,0.779165735,all,167290,0.952089215,1.039633333,0.779165735
WAK-T077,WAK-T076,0.952089215,0.779165735,all,167290,0.952089215,1.039633333,0.779165735
WAK-T077,WAK-T073,0.937919162,0.720969335,all,148766,0.937037218,1.01407909,0.770968076
WAK-T077,WAK-T073,0.937919162,0.720969335,all,148766,0.937037218,1.01407909,0.770968076
WAK-T077,WAK-T080,0.937044067,0.72362881,all,155366,0.937044067,0.996816807,0.72362881
WAK-T077,WAK-T080,0.937044067,0.72362881,all,155366,0.937044067,0.996816807,0.72362881
WAK-T077,WAK-T049,0.936087424,0.614059356,all,131841,0.936087424,1.019812745,0.614059356
WAK-T077,WAK-T049,0.936087424,0.614059356,all,131841,0.936087424,1.019812745,0.614059356
WAK-T077,WAK-T074,0.935983015,0.752948245,all,154700,0.93951305,0.994113315,0.751266275
WAK-T077,WAK-T074,0.935983015,0.752948245,all,154700,0.93951305,0.994113315,0.751266275
WAK-T077,WAK-T075,0.935813872,0.767745361,all,164838,0.935813872,1.008602215,0.767745361
WAK-T077,WAK-T075,0.935813872,0.767745361,all,164838,0.935813872,1.008602215,0.767745361
WAK-T077,WAK-T050,0.9328328,0.618637752,all,124816,0.932158714,1.011658275,0.712229025
WAK-T077,WAK-T050,0.9328328,0.618637752,all,124816,0.932158714,1.011658275,0.712229025
WAK-T077,WAK-T094,0.932630104,0.739031411,all,158673,0.932630104,0.977387455,0.739031411
WAK-T077,WAK-T094,0.932630104,0.739031411,all,158673,0.932630104,0.977387455,0.739031411
WAK-T077,WAK-T048,0.929145393,0.691202772,all,120442,0.936199665,1.005978079,0.688405217
WAK-T077,WAK-T048,0.929145393,0.691202772,all,120442,0.936199665,1.005978079,0.688405217
WAK-T078,WAK-T077,0.955763602,0.781694798,all,160453,0.961082123,0.967729874,0.779204444
WAK-T078,WAK-T077,0.955763602,0.781694798,all,160453,0.961082123,0.967729874,0.779204444
WAK-T078,WAK-T076,0.937102218,0.776049817,all,159288,0.943302597,1.005539229,0.77354688
WAK-T078,WAK-T076,0.937102218,0.776049817,all,159288,0.943302597,1.005539229,0.77354688
WAK-T078,WAK-T080,0.936470862,0.727294321,all,149456,0.941941018,0.965206886,0.72579995
WAK-T078,WAK-T080,0.936470862,0.727294321,all,149456,0.941941018,0.965206886,0.72579995
WAK-T078,WAK-T050,0.934085343,0.621464901,all,121936,0.939936209,0.979684446,0.713380566
WAK-T078,WAK-T050,0.934085343,0.621464901,all,121936,0.939936209,0.979684446,0.713380566
WAK-T078,WAK-T049,0.933712731,0.635074335,all,131180,0.938156421,0.98783912,0.637046606
WAK-T078,WAK-T049,0.933712731,0.635074335,all,131180,0.938156421,0.98783912,0.637046606
WAK-T078,WAK-T079,0.931103454,0.766497131,all,144069,0.958460523,0.951270828,0.764900451
WAK-T078,WAK-T079,0.931103454,0.766497131,all,144069,0.958460523,0.951270828,0.764900451
WAK-T078,WAK-T082,0.930251893,0.486069193,all,99281,0.933545946,0.968974261,0.52630156
WAK-T078,WAK-T082,0.930251893,0.486069193,all,99281,0.933545946,0.968974261,0.52630156
WAK-T078,WAK-T095,0.929419415,0.516743982,all,107050,0.931545091,0.947495559,0.519864607
WAK-T078,WAK-T095,0.929419415,0.516743982,all,107050,0.931545091,0.947495559,0.519864607
WAK-T078,WAK-T074,0.927507966,0.755388814,all,147990,0.937195427,0.960961629,0.75070764
WAK-T078,WAK-T074,0.927507966,0.755388814,all,147990,0.937195427,0.960961629,0.75070764
WAK-T078,WAK-T052,0.92740269,0.760456256,all,149177,0.934852389,0.935893378,0.756728926
WAK-T078,WAK-T052,0.92740269,0.760456256,all,149177,0.934852389,0.935893378,0.756728926
WAK-T079,WAK-T078,0.931103454,0.766497131,all,144069,0.958460523,1.051225341,0.764900451
WAK-T079,WAK-T078,0.931103454,0.766497131,all,144069,0.958460523,1.051225341,0.764900451
WAK-T079,WAK-T080,0.929645301,0.706181534,all,139712,0.950988903,1.014675614,0.708712304
WAK-T079,WAK-T080,0.929645301,0.706181534,all,139712,0.950988903,1.014675614,0.708712304
WAK-T079,WAK-T082,0.921583921,0.476768016,all,93717,0.939049847,1.013384775,0.521069751
WAK-T079,WAK-T082,0.921583921,0.476768016,all,93717,0.939049847,1.013384775,0.521069751
WAK-T079,WAK-T077,0.921001075,0.768127282,all,151607,0.94203466,1.01595241,0.769051665
WAK-T079,WAK-T077,0.921001075,0.768127282,all,151607,0.94203466,1.01595241,0.769051665
WAK-T079,WAK-T052,0.915344904,0.74517941,all,147234,0.936246223,0.98343886,0.746868897
WAK-T079,WAK-T052,0.915344904,0.74517941,all,147234,0.936246223,0.98343886,0.746868897
WAK-T079,WAK-T081,0.91413424,0.636909419,all,50087,0.955676174,1.015890588,0.60178299
WAK-T079,WAK-T081,0.91413424,0.636909419,all,50087,0.955676174,1.015890588,0.60178299
WAK-T079,WAK-T076,0.91390012,0.766543707,all,151218,0.933482809,1.056227943,0.767078398
WAK-T079,WAK-T076,0.91390012,0.766543707,all,151218,0.933482809,1.056227943,0.767078398
WAK-T079,WAK-T095,0.91260947,0.506264438,all,101011,0.929987459,0.99373828,0.512395059
WAK-T079,WAK-T095,0.91260947,0.506264438,all,101011,0.929987459,0.99373828,0.512395059
WAK-T079,WAK-T050,0.912484498,0.62158134,all,113225,0.937968697,1.029483195,0.718077348
WAK-T079,WAK-T050,0.912484498,0.62158134,all,113225,0.937968697,1.029483195,0.718077348
WAK-T079,WAK-T049,0.910083911,0.620277219,all,123484,0.928277063,1.039815349,0.626393081
WAK-T079,WAK-T049,0.910083911,0.620277219,all,123484,0.928277063,1.039815349,0.626393081
WAK-T080,WAK-T082,0.940910171,0.428361838,all,91661,0.940414927,0.995891326,0.464284991
WAK-T080,WAK-T082,0.940910171,0.428361838,all,91661,0.940414927,0.995891326,0.464284991
WAK-T080,WAK-T081,0.938962204,0.6443988,all,50635,0.97049421,1.000385127,0.608367075
WAK-T080,WAK-T081,0.938962204,0.6443988,all,50635,0.97049421,1.000385127,0.608367075
WAK-T080,WAK-T077,0.937044067,0.72362881,all,155366,0.937044067,1.003193358,0.72362881
WAK-T080,WAK-T077,0.937044067,0.72362881,all,155366,0.937044067,1.003193358,0.72362881
WAK-T080,WAK-T078,0.936470862,0.727294321,all,149456,0.941941018,1.036047312,0.72579995
WAK-T080,WAK-T078,0.936470862,0.727294321,all,149456,0.941941018,1.036047312,0.72579995
WAK-T080,WAK-T052,0.932789023,0.703279864,all,144869,0.932442074,0.970066087,0.703524201
WAK-T080,WAK-T052,0.932789023,0.703279864,all,144869,0.932442074,0.970066087,0.703524201
WAK-T080,WAK-T053,0.932353324,0.714374208,all,146499,0.934954573,0.99925413,0.711937796
WAK-T080,WAK-T053,0.932353324,0.714374208,all,146499,0.934954573,0.99925413,0.711937796
WAK-T080,WAK-T050,0.930814974,0.569844996,all,115086,0.929847128,1.018722775,0.65670739
WAK-T080,WAK-T050,0.930814974,0.569844996,all,115086,0.929847128,1.018722775,0.65670739
WAK-T080,WAK-T079,0.929645301,0.706181534,all,139712,0.950988903,0.985536645,0.708712304
WAK-T080,WAK-T079,0.929645301,0.706181534,all,139712,0.950988903,0.985536645,0.708712304
WAK-T080,WAK-T083,0.92811602,0.390607534,all,78139,0.935307108,0.982188242,0.38704133
WAK-T080,WAK-T083,0.92811602,0.390607534,all,78139,0.935307108,0.982188242,0.38704133
WAK-T080,WAK-T049,0.924814566,0.613300171,all,131678,0.924814566,1.024940799,0.613300171
WAK-T080,WAK-T049,0.924814566,0.613300171,all,131678,0.924814566,1.024940799,0.613300171
WAK-T081,WAK-T082,0.939780079,0.370892019,all,24917,0.956887582,0.997043996,0.377810799
WAK-T081,WAK-T082,0.939780079,0.370892019,all,24917,0.956887582,0.997043996,0.377810799
WAK-T081,WAK-T080,0.938962204,0.6443988,all,50635,0.97049421,0.999615022,0.608367075
WAK-T081,WAK-T080,0.938962204,0.6443988,all,50635,0.97049421,0.999615022,0.608367075
WAK-T081,WAK-T083,0.931973107,0.402204896,all,27398,0.959964396,0.980870411,0.389093233
WAK-T081,WAK-T083,0.931973107,0.402204896,all,27398,0.959964396,0.980870411,0.389093233
WAK-T081,WAK-T053,0.927275169,0.718882741,all,56724,0.954038825,0.996947528,0.681524913
WAK-T081,WAK-T053,0.927275169,0.718882741,all,56724,0.954038825,0.996947528,0.681524913
WAK-T081,WAK-T078,0.922107751,0.666540912,all,53177,0.949030633,1.033538738,0.63890858
WAK-T081,WAK-T078,0.922107751,0.666540912,all,53177,0.949030633,1.033538738,0.63890858
WAK-T081,WAK-T049,0.918345281,0.688911245,all,55172,0.937815987,1.025732436,0.662878014
WAK-T081,WAK-T049,0.918345281,0.688911245,all,55172,0.937815987,1.025732436,0.662878014
WAK-T081,WAK-T077,0.91640945,0.644967024,all,50858,0.941583783,1.002410303,0.611046365
WAK-T081,WAK-T077,0.91640945,0.644967024,all,50858,0.941583783,1.002410303,0.611046365
WAK-T081,WAK-T052,0.916115079,0.628772636,all,49234,0.947585058,0.968818674,0.591534404
WAK-T081,WAK-T052,0.916115079,0.628772636,all,49234,0.947585058,0.968818674,0.591534404
WAK-T081,WAK-T079,0.91413424,0.636909419,all,50087,0.955676174,0.984357973,0.60178299
WAK-T081,WAK-T079,0.91413424,0.636909419,all,50087,0.955676174,0.984357973,0.60178299
WAK-T081,WAK-T097,0.913992593,0.472035919,all,36232,0.933059287,1.018910687,0.435318571
WAK-T081,WAK-T097,0.913992593,0.472035919,all,36232,0.933059287,1.018910687,0.435318571
WAK-T082,WAK-T083,0.962930744,0.403797787,all,86389,0.962650527,0.989402516,0.437581044
WAK-T082,WAK-T083,0.962930744,0.403797787,all,86389,0.962650527,0.989402516,0.437581044
WAK-T082,WAK-T080,0.940910171,0.428361838,all,91661,0.940414927,1.004125625,0.464284991
WAK-T082,WAK-T080,0.940910171,0.428361838,all,91661,0.940414927,1.004125625,0.464284991
WAK-T082,WAK-T081,0.939780079,0.370892019,all,24917,0.956887582,1.002964768,0.377810799
WAK-T082,WAK-T081,0.939780079,0.370892019,all,24917,0.956887582,1.002964768,0.377810799
WAK-T082,WAK-T101,0.934353124,0.486041247,all,88095,0.934463097,1.026871577,0.514096137
WAK-T082,WAK-T101,0.934353124,0.486041247,all,88095,0.934463097,1.026871577,0.514096137
WAK-T082,WAK-T052,0.93121789,0.470503577,all,96554,0.931079291,0.968196214,0.511845377
WAK-T082,WAK-T052,0.93121789,0.470503577,all,96554,0.931079291,0.968196214,0.511845377
WAK-T082,WAK-T078,0.930251893,0.486069193,all,99281,0.933545946,1.032019157,0.52630156
WAK-T082,WAK-T078,0.930251893,0.486069193,all,99281,0.933545946,1.032019157,0.52630156
WAK-T082,WAK-T102,0.929001082,0.421976302,all,90290,0.928386651,0.972277105,0.457340546
WAK-T082,WAK-T102,0.929001082,0.421976302,all,90290,0.928386651,0.972277105,0.457340546
WAK-T082,WAK-T050,0.928697662,0.499669312,all,102033,0.927919316,1.011987717,0.582223947
WAK-T082,WAK-T050,0.928697662,0.499669312,all,102033,0.927919316,1.011987717,0.582223947
WAK-T082,WAK-T053,0.926919347,0.485007266,all,98687,0.929141573,0.999158275,0.523552349
WAK-T082,WAK-T053,0.926919347,0.485007266,all,98687,0.929141573,0.999158275,0.523552349
WAK-T082,WAK-T077,0.925837139,0.471085774,all,100810,0.92524755,0.997497873,0.510626874
WAK-T082,WAK-T077,0.925837139,0.471085774,all,100810,0.92524755,0.997497873,0.510626874
WAK-T083,WAK-T082,0.962930744,0.403797787,all,86389,0.962650527,1.010710994,0.437581044
WAK-T083,WAK-T082,0.962930744,0.403797787,all,86389,0.962650527,1.010710994,0.437581044
WAK-T083,WAK-T081,0.931973107,0.402204896,all,27398,0.959964396,1.019502667,0.389093233
WAK-T083,WAK-T081,0.931973107,0.402204896,all,27398,0.959964396,1.019502667,0.389093233
WAK-T083,WAK-T080,0.92811602,0.390607534,all,78139,0.935307108,1.01813477,0.38704133
WAK-T083,WAK-T080,0.92811602,0.390607534,all,78139,0.935307108,1.01813477,0.38704133
WAK-T083,WAK-T102,0.922214448,0.387417095,all,77362,0.931263836,0.981878517,0.383192661
WAK-T083,WAK-T102,0.922214448,0.387417095,all,77362,0.931263836,0.981878517,0.383192661
WAK-T083,WAK-T053,0.920495935,0.540367203,all,104124,0.931856379,1.007017225,0.539617224
WAK-T083,WAK-T053,0.920495935,0.540367203,all,104124,0.931856379,1.007017225,0.539617224
WAK-T083,WAK-T050,0.919552312,0.368004322,all,74283,0.918365868,1.024733822,0.423876015
WAK-T083,WAK-T050,0.919552312,0.368004322,all,74283,0.918365868,1.024733822,0.423876015
WAK-T083,WAK-T101,0.918307577,0.451891907,all,76838,0.927425602,1.033847276,0.437019048
WAK-T083,WAK-T101,0.918307577,0.451891907,all,76838,0.927425602,1.033847276,0.437019048
WAK-T083,WAK-T052,0.918301239,0.439991803,all,84942,0.927549703,0.979398001,0.439879235
WAK-T083,WAK-T052,0.918301239,0.439991803,all,84942,0.927549703,0.979398001,0.439879235
WAK-T083,WAK-T103,0.916333928,0.472902228,all,85506,0.932627149,0.983879356,0.463540114
WAK-T083,WAK-T103,0.916333928,0.472902228,all,85506,0.932627149,0.983879356,0.463540114
WAK-T083,WAK-T049,0.915618652,0.38510228,all,76462,0.925378664,1.038417155,0.378734744
WAK-T083,WAK-T049,0.915618652,0.38510228,all,76462,0.925378664,1.038417155,0.378734744
WAK-T084,WAK-T063,0.939319781,0.596830986,all,110230,0.963308217,1.007016961,0.585688023
WAK-T084,WAK-T063,0.939319781,0.596830986,all,110230,0.963308217,1.007016961,0.585688023
WAK-T084,WAK-T085,0.935376447,0.696428571,all,126535,0.962427736,0.990583975,0.705240747
WAK-T084,WAK-T085,0.935376447,0.696428571,all,126535,0.962427736,0.990583975,0.705240747
WAK-T084,WAK-T086,0.924550606,0.718854795,all,116053,0.950446095,1.049497165,0.698386621
WAK-T084,WAK-T086,0.924550606,0.718854795,all,116053,0.950446095,1.049497165,0.698386621
WAK-T084,WAK-T087,0.91407322,0.721174268,all,133569,0.938567249,1.008085159,0.709695759
WAK-T084,WAK-T087,0.91407322,0.721174268,all,133569,0.938567249,1.008085159,0.709695759
WAK-T084,WAK-T088,0.902475595,0.667230233,all,122937,0.933316152,1.022692618,0.653204467
WAK-T084,WAK-T088,0.902475595,0.667230233,all,122937,0.933316152,1.022692618,0.653204467
WAK-T084,WAK-T068,0.900932783,0.706293315,all,130560,0.925068455,1.046489294,0.693707958
WAK-T084,WAK-T068,0.900932783,0.706293315,all,130560,0.925068455,1.046489294,0.693707958
WAK-T084,WAK-T089,0.900595983,0.69447239,all,128971,0.926610672,1.004587419,0.685265082
WAK-T084,WAK-T089,0.900595983,0.69447239,all,128971,0.926610672,1.004587419,0.685265082
WAK-T084,WAK-T124,0.899548294,0.615354162,all,98569,0.928894805,1.027087683,0.593174542
WAK-T084,WAK-T124,0.899548294,0.615354162,all,98569,0.928894805,1.027087683,0.593174542
WAK-T084,WAK-T126,0.899265019,0.623588755,all,114662,0.926395773,0.994843176,0.609236687
WAK-T084,WAK-T126,0.899265019,0.623588755,all,114662,0.926395773,0.994843176,0.609236687
WAK-T084,WAK-T115,0.896492502,0.451486698,all,81953,0.924388415,0.984827747,0.435443078
WAK-T084,WAK-T115,0.896492502,0.451486698,all,81953,0.924388415,0.984827747,0.435443078
WAK-T085,WAK-T086,0.959983812,0.727275691,all,137545,0.960955675,1.057859267,0.747990603
WAK-T085,WAK-T086,0.959983812,0.727275691,all,137545,0.960955675,1.057859267,0.747990603
WAK-T085,WAK-T063,0.949606554,0.62388684,all,132714,0.949466999,1.016103441,0.644496137
WAK-T085,WAK-T063,0.949606554,0.62388684,all,132714,0.949466999,1.016103441,0.644496137
WAK-T085,WAK-T087,0.946009327,0.741714174,all,157710,0.945786426,1.016367231,0.765883673
WAK-T085,WAK-T087,0.946009327,0.741714174,all,157710,0.945786426,1.016367231,0.765883673
WAK-T085,WAK-T088,0.936908693,0.683149825,all,145255,0.936738149,1.032041909,0.705398725
WAK-T085,WAK-T088,0.936908693,0.683149825,all,145255,0.936738149,1.032041909,0.705398725
WAK-T085,WAK-T084,0.935376447,0.696428571,all,126535,0.962427736,1.00950553,0.705240747
WAK-T085,WAK-T084,0.935376447,0.696428571,all,126535,0.962427736,1.00950553,0.705240747
WAK-T085,WAK-T089,0.93054252,0.718635889,all,152750,0.930320122,1.014093945,0.741796532
WAK-T085,WAK-T089,0.93054252,0.718635889,all,152750,0.930320122,1.014093945,0.741796532
WAK-T085,WAK-T068,0.923799835,0.726665549,all,154376,0.923691668,1.05775139,0.74969284
WAK-T085,WAK-T068,0.923799835,0.726665549,all,154376,0.923691668,1.05775139,0.74969284
WAK-T085,WAK-T126,0.923286817,0.625577539,all,132725,0.92306227,1.002704745,0.644549556
WAK-T085,WAK-T126,0.923286817,0.625577539,all,132725,0.92306227,1.002704745,0.644549556
WAK-T085,WAK-T127,0.919377016,0.424579887,all,89950,0.919210297,1.021661878,0.436822246
WAK-T085,WAK-T127,0.919377016,0.424579887,all,89950,0.919210297,1.021661878,0.436822246
WAK-T085,WAK-T069,0.919083354,0.708431142,all,150484,0.91888423,1.049397648,0.730792205
WAK-T085,WAK-T069,0.919083354,0.708431142,all,150484,0.91888423,1.049397648,0.730792205
WAK-T086,WAK-T085,0.959983812,0.727275691,all,137545,0.960955675,0.945305327,0.747990603
WAK-T086,WAK-T085,0.959983812,0.727275691,all,137545,0.960955675,0.945305327,0.747990603
WAK-T086,WAK-T087,0.959680688,0.749734518,all,144130,0.962030624,0.959339734,0.74806276
WAK-T086,WAK-T087,0.959680688,0.749734518,all,144130,0.962030624,0.959339734,0.74806276
WAK-T086,WAK-T088,0.950250402,0.692385796,all,133759,0.951858914,0.976181575,0.694235251
WAK-T086,WAK-T088,0.950250402,0.692385796,all,133759,0.951858914,0.976181575,0.694235251
WAK-T086,WAK-T063,0.944128881,0.626122476,all,119754,0.945080206,0.96031044,0.621546574
WAK-T086,WAK-T063,0.944128881,0.626122476,all,119754,0.945080206,0.96031044,0.621546574
WAK-T086,WAK-T089,0.941074704,0.722143043,all,138842,0.943297592,0.957232971,0.72061701
WAK-T086,WAK-T089,0.941074704,0.722143043,all,138842,0.943297592,0.957232971,0.72061701
WAK-T086,WAK-T069,0.932486276,0.714611745,all,137458,0.935066237,0.990845207,0.713433781
WAK-T086,WAK-T069,0.932486276,0.714611745,all,137458,0.935066237,0.990845207,0.713433781
WAK-T086,WAK-T068,0.931988954,0.733460951,all,140938,0.934342059,0.996715737,0.731495658
WAK-T086,WAK-T068,0.931988954,0.733460951,all,140938,0.934342059,0.996715737,0.731495658
WAK-T086,WAK-T084,0.924550606,0.718854795,all,116053,0.950446095,0.952837257,0.698386621
WAK-T086,WAK-T084,0.924550606,0.718854795,all,116053,0.950446095,0.952837257,0.698386621
WAK-T086,WAK-T126,0.9242387,0.63629462,all,122734,0.924782056,0.948402113,0.637013354
WAK-T086,WAK-T126,0.9242387,0.63629462,all,122734,0.924782056,0.948402113,0.637013354
WAK-T086,WAK-T127,0.921867373,0.430453089,all,83563,0.922984588,0.964231602,0.433708238
WAK-T086,WAK-T127,0.921867373,0.430453089,all,83563,0.922984588,0.964231602,0.433708238
WAK-T087,WAK-T086,0.959680688,0.749734518,all,144130,0.962030624,1.042383594,0.74806276
WAK-T087,WAK-T086,0.959680688,0.749734518,all,144130,0.962030624,1.042383594,0.74806276
WAK-T087,WAK-T088,0.955347653,0.715231202,all,153563,0.955347653,1.016912027,0.715231202
WAK-T087,WAK-T088,0.955347653,0.715231202,all,153563,0.955347653,1.016912027,0.715231202
WAK-T087,WAK-T089,0.946679347,0.747405731,all,160471,0.946679347,0.997349676,0.747405731
WAK-T087,WAK-T089,0.946679347,0.747405731,all,160471,0.946679347,0.997349676,0.747405731
WAK-T087,WAK-T085,0.946009327,0.741714174,all,157710,0.945786426,0.983896341,0.765883673
WAK-T087,WAK-T085,0.946009327,0.741714174,all,157710,0.945786426,0.983896341,0.765883673
WAK-T087,WAK-T068,0.934436608,0.759985841,all,163172,0.934436608,1.040466266,0.759985841
WAK-T087,WAK-T068,0.934436608,0.759985841,all,163172,0.934436608,1.040466266,0.759985841
WAK-T087,WAK-T063,0.933980306,0.638581489,all,137106,0.933980306,0.998877708,0.638581489
WAK-T087,WAK-T063,0.933980306,0.638581489,all,137106,0.933980306,0.998877708,0.638581489
WAK-T087,WAK-T069,0.93097378,0.741201841,all,159139,0.93097378,1.032456649,0.741201841
